timestamp;value;is_anomaly
7460;0.275428593;0
7470;0.620101511;0
7480;0.512338281;0
7490;0.351003528;0
7500;0.637821257;0
7510;0.567501247;0
7520;0.399679065;0
7530;0.592020333;0
7540;0.538538635;0
7550;0.44538781;0
7560;0.583068669;0
7570;0.653347611;0
7580;0.660483718;0
7590;0.792054176;0
7600;0.793956935;0
7610;0.720397115;0
7620;0.801972032;0
7630;0.558253646;0
7640;0.751685679;0
7650;0.572085738;0
7660;0.581131876;0
7670;0.63296777;0
7680;0.708197951;0
7690;0.611383855;0
7700;0.700254142;0
7710;0.634341002;0
7720;0.629183531;0
7730;0.842076242;0
7740;0.675134659;0
7750;0.670055509;0
7760;0.757512093;0
7770;0.701364577;0
7780;0.83658731;0
7790;0.789516091;0
7800;0.923812091;0
7810;0.880877256;0
7820;0.910583496;0
7830;0.871889234;0
7840;0.984230161;0
7850;0.843031466;0
7860;0.901516795;0
7870;0.915006578;0
7880;0.899543345;0
7890;0.801942229;0
7900;1.041415215;0
7910;0.894407749;0
7920;0.9318887;0
7930;0.980456412;0
7940;0.993274868;0
7950;1.035732031;0
7960;0.827596843;0
7970;0.063802063;0
7980;0.052945852;0
7990;-0.015783854;0
8000;0.106401637;0
8010;0.088367313;0
8020;-0.003717184;0
8030;0.110364228;0
8040;0.144730181;0
8050;0.145672172;0
8060;0.119392507;0
8070;0.096226014;0
8080;0.090044066;0
8090;0.133406475;0
8100;0.262574077;0
8110;0.264124542;0
8120;0.163470864;0
8130;0.082862705;0
8140;0.117974393;0
8150;0.177362338;0
8160;0.186486319;0
8170;0.214798287;0
8180;0.354784578;0
8190;0.237113521;0
8200;0.234427735;0
8210;0.20990479;0
8220;0.360397995;0
8230;0.280611217;0
8240;0.241188228;0
8250;0.299066365;0
8260;0.28912735;0
8270;0.382850111;0
8280;0.297176689;0
8290;0.219663352;0
8300;0.322973877;0
8310;0.207067907;0
8320;0.333393067;0
8330;0.382730067;0
8340;0.382181853;0
8350;0.345692575;0
8360;0.355065078;0
8370;0.412375689;0
8380;0.376821101;0
8390;0.388174474;0
8400;0.48819223;0
8410;0.413444638;0
8420;0.506632566;0
8430;0.44107604;0
8440;0.531475961;0
8450;0.423447341;0
8460;0.435676813;0
8470;0.500631034;0
8480;0.466329455;0
8490;0.597417891;0
8500;0.522427082;0
8510;0.498111725;0
8520;0.57000792;0
8530;0.651019037;0
8540;0.603585839;0
8550;0.699501932;0
8560;0.701429307;0
8570;0.490176678;0
8580;0.63234359;0
8590;0.609890401;0
8600;0.606761158;0
8610;0.622848272;0
8620;2.129251719;1
8630;0.680535197;0
8640;0.750317395;0
8650;0.650597036;0
8660;0.750164211;0
8670;0.724867046;0
8680;0.810279608;0
8690;0.652776599;0
8700;0.680387139;0
8710;0.726070464;0
8720;0.70627737;0
8730;0.817753315;0
8740;0.902910471;0
8750;0.866717339;0
8760;0.820894539;0
8770;0.865127385;0
8780;0.879800975;0
8790;0.804827571;0
8800;0.71797049;0
8810;0.89130348;0
8820;0.880472839;0
8830;0.973239303;0
8840;0.887377262;0
8850;0.958114266;0
8860;0.939050674;0
8870;0.878239691;0
8880;1.014053702;0
8890;0.956791878;0
8900;0.910760462;0
8910;0.970010161;0
8920;1.023386121;0
8930;0.943535686;0
8940;0.992927432;0
8950;0.003943257;0
8960;0.068387881;0
8970;-0.011467665;0
8980;-0.009757958;0
8990;0.013911407;0
9000;-0.014306001;0
9010;0.023556873;0
9020;0.07201083;0
9030;0.01175455;0
9040;0.018477716;0
9050;0.143239036;0
9060;0.034935668;0
9070;0.295606911;0
9080;0.141391873;0
9090;0.164280981;0
9100;0.288033128;0
9110;0.156898275;0
9120;0.191928804;0
9130;0.204234034;0
9140;0.192849174;0
9150;0.205762818;0
9160;0.209391534;0
9170;0.219291374;0
9180;0.240407869;0
9190;0.398932487;0
9200;0.370650202;0
9210;0.212340951;0
9220;0.281081796;0
9230;0.158817187;0
9240;0.282283127;0
9250;0.210991025;0
9260;0.23108232;0
9270;0.257764399;0
9280;0.284486234;0
9290;0.331141114;0
9300;0.444240481;0
9310;0.336327642;0
9320;0.490340501;0
9330;0.383549571;0
9340;0.399333239;0
9350;0.485522538;0
9360;0.464385778;0
9370;0.427482665;0
9380;0.485921025;0
9390;0.492853642;0
9400;0.481027663;0
9410;0.562712312;0
9420;0.574648976;0
9430;0.452511489;0
9440;0.626694918;0
9450;0.558365107;0
9460;0.554201841;0
9470;0.580910802;0
9480;0.641931474;0
9490;0.509847045;0
9500;0.553025007;0
9510;0.57375145;0
9520;0.502834201;0
9530;0.54777509;0
9540;0.691730678;0
9550;0.686963975;0
9560;0.656135082;0
9570;0.669312239;0
9580;0.614132643;0
9590;0.648966193;0
9600;0.69223249;0
9610;0.695219398;0
9620;0.670945227;0
9630;0.703121841;0
9640;0.724300504;0
9650;0.792706728;0
9660;0.677635491;0
9670;0.724266529;0
9680;0.68111074;0
9690;0.914973319;0
9700;0.726891398;0
9710;0.821316779;0
9720;0.763754606;0
9730;0.831546366;0
9740;0.859812677;0
9750;0.796313882;0
9760;0.761388063;0
9770;0.935236692;0
9780;0.835149884;0
9790;0.923233688;0
9800;0.860233426;0
9810;0.896918654;0
9820;0.935423136;0
9830;0.97841084;0
9840;0.867308497;0
9850;0.94264257;0
9860;0.950625718;0
9870;0.920270681;0
9880;0.855468869;0
9890;0.858991325;0
9900;0.951927722;0
9910;0.989889562;0
9920;0.889967084;0
9930;-0.061375495;0
9940;-0.070852488;0
9950;0.013400178;0
9960;-0.031917863;0
9970;-0.003372692;0
9980;0.050357491;0
9990;0.120887436;0
10000;0.068802007;0
10010;0.091637105;0
10020;0.097302221;0
10030;0.128477156;0
10040;0.156794697;0
10050;0.15412499;0
10060;0.173279405;0
10070;0.0804708;0
10080;0.219208986;0
10090;0.034723088;0
10100;0.233479112;0
10110;0.126160026;0
10120;0.285799474;0
10130;0.239390329;0
10140;0.279162049;0
10150;0.290911764;0
10160;0.283934534;0
10170;0.320435137;0
10180;0.337242246;0
10190;0.294788271;0
10200;0.297918171;0
10210;0.249995649;0
10220;0.252814114;0
10230;0.322156131;0
10240;0.293379873;0
10250;0.44263199;0
10260;0.398860037;0
10270;0.433383554;0
10280;0.433383554;0
10290;0.424344301;0
10300;0.373293996;0
10310;0.391899049;0
10320;0.49418205;0
10330;0.662253737;0
10340;0.365305036;0
10350;0.296780825;0
10360;0.417329907;0
10370;0.513069272;0
10380;0.521899939;0
10390;0.425262302;0
10400;0.463836968;0
10410;0.357412219;0
10420;0.440498054;0
10430;0.446815997;0
10440;0.509464383;0
10450;0.399871409;0
10460;0.46659416;0
10470;0.604673207;0
10480;0.61133796;0
10490;0.50373286;0
10500;0.63221252;0
10510;0.649663627;0
10520;-1.119893074;1
10530;0.619977593;0
10540;0.649031579;0
10550;0.626529992;0
10560;0.638205111;0
10570;0.629781783;0
10580;0.619749665;0
10590;0.680343628;0
10600;0.496174216;0
10610;0.605372727;0
10620;0.617805183;0
10630;0.718498886;0
10640;0.73244983;0
10650;0.639669299;0
10660;0.576111674;0
10670;0.711409867;0
10680;0.747201085;0
10690;0.858279586;0
10700;0.80463624;0
10710;0.919799209;0
10720;0.774070501;0
10730;0.828040302;0
10740;0.786071479;0
10750;0.798880517;0
10760;0.969765186;0
10770;0.857197404;0
10780;0.937304139;0
10790;0.94542855;0
10800;1.003305197;0
10810;0.840482593;0
10820;0.862733126;0
10830;0.928472936;0
10840;0.953831375;0
10850;0.801124573;0
10860;0.983873725;0
10870;0.984561682;0
10880;0.834978163;0
10890;0.980296552;0
10900;0.979870021;0
10910;0.043743517;0
10920;0.03784094;0
10930;-0.004298875;0
10940;-0.099422909;0
10950;0.019123718;0
10960;0.103399478;0
10970;0.020467009;0
10980;-0.086104944;0
10990;0.289963096;0
11000;0.034527984;0
11010;0.005728565;0
11020;0.118515112;0
11030;0.117443286;0
11040;0.281472445;0
11050;0.239272192;0
11060;0.149937481;0
11070;0.175110966;0
11080;0.167054251;0
11090;0.26808387;0
11100;0.212437198;0
11110;0.196264431;0
11120;0.002082571;0
11130;0.105375484;0
11140;0.100164697;0
11150;0.112505823;0
11160;0.341305405;0
11170;0.137147054;0
11180;0.150926068;0
11190;0.355234146;0
11200;0.322232515;0
11210;0.338786572;0
11220;0.345305026;0
11230;0.226291955;0
11240;0.244244993;0
11250;0.422244459;0
11260;0.277274162;0
11270;0.345953017;0
11280;0.418253362;0
11290;0.408031821;0
11300;0.365626246;0
11310;0.398506522;0
11320;0.414866239;0
11330;0.363850802;0
11340;0.360809505;0
11350;0.339536071;0
11360;0.512742639;0
11370;0.474170983;0
11380;0.492069393;0
11390;0.53239125;0
11400;0.550567567;0
11410;0.536633134;0
11420;0.53569591;0
11430;0.56515789;0
11440;0.502924502;0
11450;0.518701017;0
11460;0.534305632;0
11470;0.469971478;0
11480;0.62392056;0
11490;0.546914935;0
11500;0.642635942;0
11510;0.630774796;0
11520;0.669154167;0
11530;0.593858421;0
11540;0.770519197;0
11550;0.711504757;0
11560;0.621833265;0
11570;0.57000345;0
11580;0.621429384;0
11590;0.601084769;0
11600;0.701932013;0
11610;0.765739441;0
11620;0.730341256;0
11630;0.607680917;0
11640;0.781977594;0
11650;0.748995423;0
11660;0.792874277;0
11670;0.856230378;0
11680;0.690679073;0
11690;0.713490605;0
11700;0.825333834;0
11710;0.844411969;0
11720;0.82903105;0
11730;0.757144451;0
11740;0.821486771;0
11750;0.849002182;0
11760;0.8512398;0
11770;0.909135342;0
11780;0.958157837;0
11790;0.908567727;0
11800;0.997797608;0
11810;0.942409992;0
11820;0.942385316;0
11830;0.876796842;0
11840;0.94362843;0
11850;0.899902344;0
11860;0.912620187;0
11870;1.024640679;0
11880;0.031457685;0
11890;-0.066549167;0
11900;0.114134893;0
11910;0.035509236;0
11920;0.109234013;0
11930;0.040208876;0
11940;0.043151669;0
11950;0.072427779;0
11960;0.066497065;0
11970;0.04460397;0
11980;0.06258212;0
11990;-0.011666559;0
12000;0.07673879;0
12010;0.060648136;0
12020;0.033686854;0
12030;0.117181815;0
12040;0.173255578;0
12050;0.200999513;0
12060;0.089416489;0
12070;0.224685162;0
12080;0.065956056;0
12090;0.267691731;0
12100;0.176907703;0
12110;0.201346457;0
12120;0.319542527;0
12130;0.226092592;0
12140;0.214853227;0
12150;0.140691757;0
12160;0.263189763;0
12170;0.238615036;0
12180;0.266504705;0
12190;0.302115291;0
12200;0.349022299;0
12210;0.330011398;0
12220;0.364518285;0
12230;0.512146592;0
12240;0.430475444;0
12250;0.481141657;0
12260;0.340286613;0
12270;0.355073631;0
12280;0.3540833;0
12290;0.48414129;0
12300;0.412975758;0
12310;0.513351142;0
12320;0.497420132;0
12330;0.584002852;0
12340;0.504763424;0
12350;0.492333174;0
12360;0.471371442;0
12370;0.467134893;0
12380;0.477186829;0
12390;0.520290732;0
12400;0.654866636;0
12410;0.550851643;0
12420;0.559139967;0
12430;0.531501889;0
12440;0.545616865;0
12450;0.567275405;0
12460;0.625524461;0
12470;0.638976693;0
12480;0.670450449;0
12490;0.666230559;0
12500;0.62139523;0
12510;0.637341797;0
12520;0.646380901;0
12530;-0.873274267;1
12540;0.671331108;0
12550;0.766980231;0
12560;0.723239243;0
12570;0.853292048;0
12580;0.72290343;0
12590;0.667930663;0
12600;0.738709986;0
12610;0.770991147;0
12620;0.822874546;0
12630;0.821409523;0
12640;0.795206368;0
12650;0.752650201;0
12660;0.835968912;0
12670;0.870292127;0
12680;0.792416871;0
12690;0.72584033;0
12700;0.854036331;0
12710;0.853534281;0
12720;0.764900088;0
12730;0.802422583;0
12740;0.877120912;0
12750;0.872647941;0
12760;0.930036724;0
